Property_ID,Property_Area,Number_of_Windows,Number_of_Doors,Furnishing,Frequency_of_Powercuts,Power_Backup,Traffic_Density_Score,Crime_Rate,Dust_and_Noise,Air_Quality_Index,Neighborhood_Review,Habitability_score,Bungalow,Container Home,Duplex,Single-family home,Once in a day - Evening,Once in a day - Morning,Once in two days
0xa2aa,806,6.0,1,1,1.0,0,7.62,0,1,130.0,4.11,78.21,0,0,1,0,0,0,0
0xa109,1164,4.0,2,1,0.0,0,7.59,2,1,164.0,3.44,67.01,0,0,1,0,0,0,0
0xb6c2,590,6.0,3,1,0.0,0,7.57,0,1,125.0,4.44,94.37,0,0,1,0,0,1,0
0x6cdd,942,5.0,3,0,0.0,0,5.85,2,1,103.0,3.53,63.55,0,0,1,0,0,0,0
0xb197,1199,6.0,3,1,1.0,0,6.44,0,1,119.0,4.14,83.89,0,0,1,0,0,0,0
0x16ea,1285,4.0,1,1,1.0,0,7.0,0,1,132.0,3.8,86.56,0,0,1,0,0,1,0
0x2472,1252,6.0,3,1,0.0,0,6.2,0,1,118.0,4.77,73.15,0,0,1,0,0,0,0
0x7d24,1032,6.0,1,2,0.0,1,6.96,0,1,82.0,4.49,88.57,0,0,1,0,0,1,0
0x7344,1153,4.0,3,1,0.0,0,5.76,1,1,118.0,4.14,89.09,0,0,1,0,0,0,0
0x31f3,1170,4.0,3,1,0.0,0,6.15,0,1,128.0,4.44,70.77,0,0,1,0,0,1,0
0x31d0,725,4.0,2,1,0.0,0,6.33,0,2,146.0,4.04,85.28,0,0,1,0,1,0,0
0x6a8c,1177,7.0,1,1,3.0,0,7.87,3,1,87.0,0.72,33.97,0,0,1,0,0,1,0
0x7fb9,898,7.0,1,0,0.0,0,7.22,0,1,115.0,4.76,78.59,0,0,1,0,0,0,0
0xb600,525,7.0,1,2,0.0,0,5.03,1,1,110.0,4.16,81.22,0,0,1,0,0,0,0
0x3719,918,7.0,2,0,2.0,0,6.08,1,1,89.0,2.29,38.53,0,0,1,0,1,0,0
0x111e,746,5.0,3,1,0.0,1,6.17,0,1,99.0,4.79,85.63,0,0,1,0,0,0,0
0x794c,1245,5.0,2,2,1.0,0,7.51,0,1,159.0,3.77,76.35,0,0,1,0,0,1,0
0x4d4f,523,7.0,3,1,0.0,0,7.35,2,1,167.0,3.44,81.77,0,0,1,0,0,0,0
0x2fff,767,4.0,2,0,0.0,0,7.0,0,1,81.0,3.87,70.38,0,0,1,0,0,0,1
0x75d1,1216,7.0,3,0,1.0,0,7.39,0,1,140.0,3.48,59.91,0,0,1,0,1,0,0
0xaa97,487,5.0,3,0,0.0,0,7.49,3,1,106.0,2.89,28.82,0,0,1,0,0,0,0
0x212c,974,7.0,2,1,0.0,1,6.73,2,1,122.0,3.19,67.55,0,0,1,0,0,1,0
0x978e,883,4.0,3,1,1.0,0,5.74,0,1,81.0,3.56,87.23,0,0,1,0,1,0,0
0x2704,1241,7.0,1,0,0.0,0,6.66,2,1,140.0,2.85,29.25,0,0,1,0,1,0,0
0x67ec,993,7.0,2,0,0.0,0,6.93,1,1,139.0,3.17,33.79,0,0,1,0,0,0,1
0x8268,669,5.0,2,1,3.0,0,6.72,0,1,117.0,2.25,74.71,0,0,1,0,1,0,0
0xe34,979,5.0,1,0,0.0,0,7.83,1,1,138.0,4.1,66.81,0,0,1,0,0,0,0
0xc6b6,592,7.0,1,1,0.0,1,7.4,0,1,126.0,4.75,89.18,0,0,1,0,0,0,0
0x2c9c,559,7.0,2,1,0.0,0,7.52,0,1,105.0,4.15,74.61,0,0,1,0,1,0,0
0x3bd7,486,7.0,1,2,0.0,1,4.79,1,1,85.0,3.56,86.21,0,0,1,0,1,0,0
0x6c83,607,5.0,3,1,1.0,1,7.17,0,1,142.0,3.79,77.28,0,0,1,0,0,1,0
0x158a,1293,6.0,2,0,1.0,1,7.53,3,1,138.0,1.6,44.08,0,0,1,0,1,0,0
0xb8eb,620,7.0,1,2,0.0,0,8.2,0,2,159.0,4.01,73.14,0,0,1,0,1,0,0
0xb84f,1194,4.0,1,2,1.0,1,7.24,0,2,103.0,4.09,93.82,0,0,1,0,0,0,0
0x54be,1277,5.0,3,1,0.0,0,5.32,2,0,108.0,3.28,81.74,0,0,1,0,0,1,0
0x96c4,668,6.0,3,0,1.0,1,8.38,0,2,179.0,3.36,66.14,0,0,1,0,1,0,0
0x441d,1153,6.0,2,0,1.0,0,5.1,1,1,100.0,3.54,63.86,0,0,1,0,0,0,0
0x66c0,1066,5.0,3,0,0.0,0,7.7,1,1,164.0,3.76,63.1,0,0,1,0,0,1,0
0x8a7,485,7.0,2,2,0.0,0,5.61,1,1,89.0,3.24,77.78,0,0,1,0,0,0,1
0x6174,1201,6.0,3,1,0.0,0,4.59,1,1,95.0,4.18,78.99,0,0,1,0,0,0,0
0x9e80,1024,4.0,3,0,0.0,0,7.65,0,1,99.0,4.15,70.69,0,0,1,0,1,0,0
0x2498,863,5.0,3,1,0.0,0,6.8,0,1,130.0,4.43,80.99,0,0,1,0,0,1,0
0xb15b,482,4.0,1,1,1.0,0,6.38,3,1,91.0,1.98,45.83,0,0,1,0,0,1,0
0xc0ab,1029,6.0,1,0,0.0,0,5.75,0,1,107.0,4.78,77.57,0,0,1,0,0,0,0
0x7387,488,7.0,3,0,0.0,0,6.0,1,1,99.0,4.16,61.6,0,0,1,0,0,0,0
0x44e2,1255,6.0,1,1,0.0,1,7.91,3,1,160.0,2.82,76.36,0,0,1,0,0,0,0
0x6879,771,7.0,1,0,0.0,0,7.08,0,1,112.0,4.77,78.5,0,0,1,0,0,0,0
0x3dc9,1121,6.0,2,1,0.0,0,5.39,0,1,85.0,4.81,75.32,0,0,1,0,0,0,0
0x52aa,550,7.0,3,1,1.0,0,7.0,0,1,165.0,3.13,78.34,0,0,1,0,0,0,1
0x1311,723,6.0,2,0,0.0,0,7.29,0,1,119.0,4.76,72.73,0,0,1,0,0,0,0
0x4985,1162,7.0,2,1,0.0,0,5.48,1,1,105.0,3.53,70.33,0,0,1,0,1,0,0
0x8df6,638,6.0,3,2,2.0,1,7.98,0,1,135.0,3.48,86.67,0,0,1,0,0,0,0
0x999b,463,4.0,3,2,1.0,0,6.43,1,2,126.0,3.44,75.23,0,0,1,0,0,0,0
0x2766,511,6.0,2,1,0.0,0,6.57,0,1,92.0,4.8,70.97,0,0,1,0,0,0,0
0x7e9e,1093,6.0,3,0,2.0,0,8.48,1,2,124.0,2.17,27.91,0,0,1,0,1,0,0
0x8896,978,5.0,3,2,0.0,0,6.21,0,1,134.0,4.75,85.86,0,0,1,0,0,0,0
0xbea,831,4.0,2,0,2.0,0,5.37,1,1,83.0,2.93,48.06,0,0,1,0,0,0,0
0x7f53,653,6.0,1,1,0.0,0,5.65,0,1,92.0,4.8,69.61,0,0,1,0,0,0,0
0x9ef1,737,5.0,2,0,0.0,0,6.49,0,1,138.0,4.74,75.82,0,0,1,0,0,0,0
0x966d,848,4.0,3,1,3.0,0,6.2,3,1,80.0,1.05,38.88,0,0,1,0,0,0,0
0xbecc,780,7.0,1,0,0.0,1,5.8,1,1,85.0,3.87,74.42,0,0,1,0,0,1,0
0x4134,604,5.0,2,2,0.0,0,7.78,1,1,128.0,4.12,73.75,0,0,1,0,0,0,0
0xb36c,815,4.0,1,2,0.0,1,7.6,0,1,95.0,4.79,91.13,0,0,1,0,0,0,0
0xb6a9,679,4.0,3,0,1.0,0,6.75,0,1,109.0,3.52,70.65,0,0,1,0,1,0,0
0x2819,1039,5.0,2,0,0.0,0,6.13,0,1,102.0,4.79,83.67,0,0,1,0,0,0,0
0xc23b,1066,6.0,1,2,0.0,0,7.48,2,1,138.0,3.48,68.63,0,0,1,0,0,0,0
0x3c3f,1073,6.0,1,1,0.0,1,7.18,0,1,84.0,4.8,88.21,0,0,1,0,0,0,0
0x680d,1043,5.0,2,1,0.0,0,6.67,0,1,169.0,4.39,83.97,0,0,1,0,0,1,0
0x1901,1132,7.0,2,1,0.0,0,6.94,2,1,156.0,3.15,80.52,0,0,1,0,0,1,0
0x876,966,6.0,2,2,0.0,0,4.58,1,1,107.0,3.22,85.82,0,0,1,0,0,0,1
0xb7ab,789,6.0,3,1,1.0,0,5.79,1,1,120.0,3.2,67.57,0,0,1,0,0,1,0
0xc91c,490,4.0,2,1,0.0,0,4.55,2,1,96.0,3.55,75.32,0,0,1,0,0,0,0
0x2b88,802,7.0,2,0,0.0,0,7.24,1,1,96.0,4.16,62.1,0,0,1,0,0,0,0
0x2d6b,465,6.0,3,1,0.0,1,6.63,0,1,120.0,4.76,87.92,0,0,1,0,0,0,0
0x9757,1108,7.0,1,1,1.0,0,5.91,0,1,120.0,4.14,77.93,0,0,1,0,0,0,0
0x7be8,991,4.0,3,2,2.0,0,6.34,2,1,105.0,1.64,77.95,0,0,1,0,1,0,0
0x37f6,1171,5.0,1,0,1.0,0,4.19,1,1,111.0,3.53,73.81,0,0,1,0,0,0,0
0x8ceb,546,5.0,1,2,0.0,0,7.48,0,1,130.0,4.74,87.17,0,0,1,0,0,0,0
0xc8e1,775,4.0,3,1,2.0,0,5.52,1,1,89.0,2.92,80.64,0,0,1,0,0,0,0
0x52ee,725,7.0,2,0,0.0,0,5.86,1,1,98.0,4.17,75.9,0,0,1,0,0,0,0
0x8731,1177,6.0,1,1,1.0,0,7.43,2,1,105.0,2.26,60.97,0,0,1,0,1,0,0
0xa26f,931,7.0,2,0,1.0,0,7.65,0,1,170.0,4.06,64.52,0,0,1,0,0,0,0
0x9a8f,872,6.0,3,0,0.0,0,6.98,1,1,158.0,3.46,61.37,0,0,1,0,1,0,0
0x7172,639,5.0,3,0,1.0,1,5.35,2,1,99.0,2.29,72.35,0,0,1,0,1,0,0
0x2cf0,667,7.0,2,2,0.0,1,6.53,0,1,83.0,4.18,93.41,0,0,1,0,1,0,0
0x24df,819,5.0,3,1,0.0,0,5.48,2,1,116.0,2.58,73.33,0,0,1,0,0,0,1
0xb55f,1125,4.0,2,1,0.0,1,5.72,1,1,88.0,3.87,77.8,0,0,1,0,0,1,0
0x1a55,1009,5.0,1,1,0.0,0,7.62,0,1,137.0,4.11,77.18,0,0,1,0,1,0,0
0x8a12,1186,6.0,2,2,0.0,1,4.24,2,1,117.0,2.9,82.13,0,0,1,0,1,0,0
0x1dec,502,5.0,2,1,3.0,0,6.8,0,1,88.0,2.92,78.52,0,0,1,0,0,0,0
0x7f2a,865,7.0,3,1,2.0,1,7.17,0,1,153.0,2.52,92.75,0,0,1,0,0,0,1
0x6015,1098,5.0,3,2,1.0,0,4.67,0,1,117.0,3.52,77.07,0,0,1,0,1,0,0
0x62da,1059,5.0,1,1,0.0,0,8.36,0,2,142.0,4.35,85.8,0,0,1,0,0,1,0
0x8cec,425,6.0,3,2,2.0,0,5.98,0,1,118.0,3.51,76.4,0,0,1,0,0,0,0
0x1d90,1056,5.0,2,1,0.0,0,4.5,1,1,84.0,3.56,65.87,0,0,1,0,1,0,0
0xc8a0,1090,6.0,1,0,1.0,0,5.39,2,1,91.0,2.92,43.62,0,0,1,0,0,0,0
0x96d6,1049,6.0,2,0,0.0,0,5.45,0,1,92.0,4.8,80.83,0,0,1,0,0,0,0
0x22c8,961,5.0,3,0,2.0,0,5.0,1,1,103.0,2.91,38.9,0,0,1,0,0,0,0
0x8386,406,6.0,1,2,0.0,0,7.55,3,1,131.0,2.55,80.85,0,0,1,0,0,1,0
0x26e4,503,4.0,2,1,0.0,0,7.44,0,1,153.0,4.4,85.59,0,0,1,0,0,1,0
0xbe13,774,7.0,3,2,0.0,0,5.61,1,1,117.0,4.14,80.34,0,0,1,0,0,0,0
0x3544,686,4.0,1,1,1.0,0,7.86,2,1,109.0,2.88,70.74,0,0,1,0,0,0,0
0x68aa,427,5.0,3,1,0.0,0,5.63,1,1,108.0,4.15,74.2,0,0,1,0,0,0,0
0x2243,1232,5.0,1,1,1.0,1,6.4,0,1,97.0,4.16,82.74,0,0,1,0,0,0,0
0x3f7d,1083,7.0,2,1,0.0,0,5.38,1,1,94.0,4.17,75.46,0,0,1,0,0,0,0
0x1909,538,5.0,2,1,1.0,0,6.2,0,1,108.0,3.52,75.61,0,0,1,0,1,0,0
0xa42f,649,7.0,2,1,1.0,0,7.48,0,1,91.0,4.16,77.42,0,0,1,0,0,0,0
0x9ce,563,6.0,2,1,0.0,0,6.05,0,1,166.0,4.39,81.48,0,0,1,0,0,1,0
0xc629,982,5.0,2,1,0.0,1,5.3,1,1,84.0,4.19,84.37,0,0,1,0,0,0,0
0x4ebd,420,7.0,3,1,0.0,0,6.89,0,1,143.0,4.73,74.83,0,0,1,0,0,0,0
0x7875,541,4.0,3,0,0.0,1,6.95,0,1,107.0,4.78,74.42,0,0,1,0,0,0,0
0x80cf,630,4.0,2,0,1.0,0,6.73,0,1,113.0,4.14,73.83,0,0,1,0,0,0,0
0x77a6,926,4.0,3,1,0.0,1,8.58,0,2,177.0,4.61,81.33,0,0,1,0,0,0,0
0x4670,656,7.0,2,1,0.0,0,6.52,0,1,109.0,4.46,90.61,0,0,1,0,0,1,0
0x9caf,1039,4.0,1,1,0.0,0,7.97,0,1,83.0,4.17,81.2,0,0,1,0,1,0,0
0x948a,1141,7.0,2,1,0.0,1,5.24,0,0,107.0,4.85,93.4,0,0,1,0,0,0,0
0x611b,706,7.0,1,2,0.0,1,5.14,0,1,93.0,3.86,86.11,0,0,1,0,0,0,1
0x7ea2,477,7.0,3,2,0.0,1,7.32,0,1,140.0,4.73,89.47,0,0,1,0,0,0,0
0x9b62,470,6.0,1,2,0.0,0,6.33,0,1,92.0,4.48,78.96,0,0,1,0,0,1,0
0x17cb,1091,4.0,1,1,1.0,1,5.2,2,1,110.0,2.59,75.14,0,0,1,0,0,1,0
0xbcac,946,6.0,2,1,1.0,0,5.13,2,0,117.0,2.95,67.27,0,0,1,0,0,0,0
0x24ce,1030,6.0,1,0,0.0,0,7.17,0,1,166.0,4.39,64.17,0,0,1,0,0,1,0
0x68ca,1110,6.0,3,1,2.0,0,4.56,1,1,118.0,2.89,78.68,0,0,1,0,0,0,0
0xa438,1145,7.0,3,1,0.0,1,6.32,0,1,94.0,4.8,93.28,0,0,1,0,0,0,0
0x87d8,1230,6.0,1,0,0.0,0,6.69,0,1,133.0,4.74,77.16,0,0,1,0,0,0,0
0x56aa,484,6.0,1,1,2.0,0,7.58,0,1,85.0,3.54,69.08,0,0,1,0,0,0,0
0xafd0,1242,6.0,3,0,0.0,0,7.17,0,1,103.0,4.78,88.33,0,0,1,0,0,0,0
0x1eae,1021,6.0,1,1,0.0,0,6.56,1,1,110.0,4.15,79.59,0,0,1,0,0,0,0
0xbf95,429,6.0,1,1,1.0,1,5.41,1,1,95.0,2.92,87.1,0,0,1,0,1,0,0
0x33eb,890,4.0,3,2,1.0,0,8.23,0,2,164.0,3.69,68.14,0,0,1,0,0,1,0
0x9f70,525,6.0,3,0,1.0,0,6.03,0,1,120.0,4.14,64.77,0,0,1,0,0,0,0
0x27ce,1251,5.0,3,2,0.0,0,6.26,0,1,125.0,4.44,82.75,0,0,1,0,0,1,0
0xb98d,415,7.0,3,1,0.0,0,5.95,0,1,84.0,4.81,73.33,0,0,1,0,0,0,0
0x75ce,856,5.0,2,2,1.0,0,6.26,0,1,145.0,3.48,74.54,0,0,1,0,1,0,0
0xa050,647,6.0,3,1,1.0,1,6.11,2,1,104.0,2.27,79.57,0,0,1,0,1,0,0
0x3b84,822,7.0,2,0,1.0,0,5.55,1,1,102.0,3.22,64.9,0,0,1,0,0,1,0
0x41fb,878,7.0,2,1,0.0,1,5.57,1,1,108.0,4.16,83.78,0,0,1,0,0,0,0
0x4e18,740,5.0,3,0,0.0,0,8.46,0,2,156.0,4.33,70.43,0,0,1,0,0,1,0
0x5de0,734,7.0,1,1,1.0,0,6.61,0,1,145.0,4.1,79.06,0,0,1,0,0,0,0
0xc0a0,412,5.0,3,1,1.0,0,5.3,0,1,118.0,4.14,86.02,0,0,1,0,0,0,0
0x3a57,514,4.0,3,2,0.0,0,6.85,0,1,131.0,4.43,80.43,0,0,1,0,0,1,0
0xa4e7,636,7.0,1,1,1.0,0,6.81,0,1,170.0,4.07,87.9,0,0,1,0,0,0,0
0x18bd,752,5.0,1,1,0.0,0,7.14,3,1,90.0,2.6,70.65,0,0,1,0,0,1,0
0xb088,844,5.0,3,1,0.0,1,6.78,1,1,167.0,3.45,72.95,0,0,1,0,1,0,0
0x47e7,541,4.0,1,1,0.0,0,4.51,1,1,110.0,3.22,61.52,0,0,1,0,0,0,1
0x7cb4,487,7.0,2,1,0.0,0,7.35,0,1,138.0,4.11,88.38,0,0,1,0,1,0,0
0x5ee1,523,7.0,3,1,1.0,0,7.01,1,1,148.0,3.15,74.17,0,0,1,0,0,1,0
0x2139,1227,6.0,1,0,0.0,0,7.94,0,1,130.0,4.11,74.49,0,0,1,0,1,0,0
0xa752,935,7.0,1,1,1.0,0,6.17,0,1,160.0,3.46,81.34,0,0,1,0,1,0,0
0x4949,1224,7.0,3,1,0.0,0,5.19,0,1,91.0,4.18,87.85,0,0,1,0,1,0,0
0x5d1e,889,6.0,2,0,0.0,0,7.4,2,2,134.0,3.11,29.03,0,0,1,0,0,1,0
0x6bf1,480,5.0,3,2,1.0,1,7.72,2,1,111.0,2.88,77.59,0,0,1,0,0,0,0
0x91b,527,4.0,3,0,0.0,0,8.04,2,2,153.0,3.08,36.73,0,0,1,0,0,1,0
0x288f,778,4.0,1,1,0.0,1,6.98,0,1,133.0,4.12,76.6,0,0,1,0,1,0,0
0x94b0,796,5.0,3,1,0.0,0,7.85,0,1,91.0,4.79,76.83,0,0,1,0,0,0,0
0x9db2,1251,6.0,1,2,0.0,1,4.36,0,0,82.0,4.26,89.06,0,0,1,0,1,0,0
0x716f,1150,6.0,3,0,0.0,0,5.03,1,1,86.0,3.87,61.61,0,0,1,0,0,1,0
0xa5a8,1158,7.0,2,0,0.0,0,5.38,2,1,93.0,2.92,29.21,0,0,1,0,1,0,0
0x8db5,767,4.0,3,1,2.0,0,6.41,2,1,138.0,1.6,44.8,0,0,1,0,1,0,0
0x260b,899,5.0,2,1,0.0,0,7.27,0,1,119.0,4.76,75.03,0,0,1,0,0,0,0
0x5dd5,967,4.0,2,1,0.0,1,5.25,0,1,91.0,4.81,90.92,0,0,1,0,0,0,0
0x2b5d,547,7.0,3,1,0.0,0,7.21,0,1,94.0,4.16,76.96,0,0,1,0,1,0,0
0x4873,530,5.0,2,1,3.0,0,6.76,2,1,142.0,0.65,35.81,0,0,1,0,0,0,1
0xa7d9,559,4.0,3,1,0.0,0,4.51,2,1,95.0,2.92,59.46,0,0,1,0,1,0,0
0xbd34,954,5.0,3,1,0.0,0,7.73,1,1,123.0,4.12,87.49,0,0,1,0,0,0,0
0x414a,1000,5.0,3,0,2.0,1,5.26,1,0,84.0,2.68,69.0,0,0,1,0,0,1,0
0x5dcb,1153,4.0,2,1,1.0,0,6.43,0,1,109.0,3.83,73.07,0,0,1,0,0,1,0
0x1c3d,1017,4.0,2,1,1.0,0,5.78,0,1,97.0,3.85,72.42,0,0,1,0,0,1,0
0x4c3d,445,6.0,2,1,0.0,0,6.7,1,1,87.0,3.86,80.98,0,0,1,0,0,1,0
0xf0c,1248,4.0,1,0,0.0,0,6.74,0,1,165.0,4.39,83.22,0,0,1,0,0,1,0
0x1856,759,6.0,2,0,0.0,1,7.62,1,1,117.0,3.82,88.93,0,0,1,0,0,1,0
0x59a0,1283,4.0,3,0,0.0,0,4.63,0,1,85.0,4.5,69.84,0,0,1,0,0,1,0
0xbf50,988,7.0,3,2,1.0,0,7.88,2,1,135.0,2.85,80.34,0,0,1,0,0,0,0
0x4b86,764,5.0,3,0,1.0,0,8.65,0,2,183.0,3.67,61.98,0,0,1,0,0,1,0
0xb97f,1082,7.0,2,1,0.0,0,5.46,2,1,81.0,3.56,69.95,0,0,1,0,0,0,0
0xb74f,788,4.0,1,0,3.0,0,4.45,0,1,108.0,2.28,37.44,0,0,1,0,1,0,0
0x6d8c,1026,6.0,2,1,0.0,0,6.02,1,1,88.0,4.18,84.16,0,0,1,0,0,0,0
0x7410,1002,5.0,3,1,0.0,0,5.16,1,1,108.0,4.16,90.89,0,0,1,0,0,0,0
0x4b8d,1051,6.0,1,1,0.0,0,7.51,0,1,100.0,4.47,69.82,0,0,1,0,0,1,0
0x5e5e,415,5.0,3,0,0.0,0,7.38,0,1,147.0,4.41,81.68,0,0,1,0,0,1,0
0x6147,648,4.0,2,0,0.0,1,7.68,2,1,134.0,3.48,75.45,0,0,1,0,0,0,0
0xa573,449,6.0,3,0,2.0,0,4.71,0,1,88.0,3.24,54.82,0,0,1,0,0,1,0
0x831e,458,7.0,1,1,0.0,1,7.68,3,1,113.0,2.88,76.7,0,0,1,0,0,0,0
0xd62,915,7.0,1,2,1.0,1,7.2,0,1,127.0,3.18,88.12,0,0,1,0,0,0,1
0x40e3,1199,7.0,3,1,0.0,0,5.3,1,1,111.0,4.15,76.0,0,0,1,0,0,0,0
0xaab7,1244,7.0,3,1,0.0,0,4.33,2,1,98.0,2.92,67.45,0,0,1,0,1,0,0
0x2ca9,598,5.0,1,0,0.0,0,8.39,3,2,158.0,1.82,10.85,0,0,1,0,0,0,1
0x5a8c,486,5.0,3,1,0.0,0,6.25,0,1,87.0,4.8,76.19,0,0,1,0,0,0,0
0x5749,1109,6.0,3,0,1.0,0,7.87,0,1,91.0,3.53,58.29,0,0,1,0,1,0,0
0xe6f,650,5.0,3,1,0.0,0,6.73,0,1,162.0,4.39,91.9,0,0,1,0,0,1,0
0x79ca,818,6.0,2,1,1.0,0,6.47,1,1,89.0,2.92,70.47,0,0,1,0,1,0,0
0xbd32,1014,4.0,3,1,1.0,0,5.73,0,1,110.0,3.52,84.45,0,0,1,0,1,0,0
0x80a0,1095,6.0,1,0,0.0,0,6.02,0,1,84.0,4.81,86.54,0,0,1,0,0,0,0
0xa7b7,1113,5.0,2,1,0.0,0,8.4,0,2,183.0,3.98,78.55,0,0,1,0,1,0,0
0x1571,1162,5.0,1,2,0.0,0,6.59,1,1,116.0,3.51,70.41,0,0,1,0,1,0,0
0x84d4,839,5.0,1,1,0.0,0,6.53,0,1,147.0,4.73,71.51,0,0,1,0,0,0,0
0x4a29,677,5.0,3,0,0.0,0,7.29,2,1,148.0,3.47,62.61,0,0,1,0,0,0,0
0x86f8,460,5.0,2,1,3.0,0,6.68,0,1,159.0,2.52,70.3,0,0,1,0,0,1,0
0x93c9,400,7.0,3,0,0.0,0,5.15,1,1,110.0,3.84,72.69,0,0,1,0,0,1,0
0x9cef,585,7.0,3,1,0.0,0,2.73,0,0,96.0,4.25,73.48,0,0,1,0,1,0,0
0xba35,814,6.0,2,1,1.0,0,6.97,0,1,93.0,4.17,93.52,0,0,1,0,0,0,0
0x87f5,1087,4.0,3,1,0.0,0,6.3,1,1,80.0,3.56,66.45,0,0,1,0,1,0,0
0x3ed9,805,7.0,1,1,1.0,0,7.38,0,1,103.0,4.15,85.83,0,0,1,0,0,0,0
0x78e0,1231,5.0,1,1,0.0,0,5.33,0,1,120.0,4.14,86.73,0,0,1,0,1,0,0
0x172f,1109,7.0,2,0,1.0,0,2.56,0,0,95.0,4.25,83.12,0,0,1,0,0,0,0
0x2df9,912,5.0,3,1,0.0,0,6.52,0,1,146.0,4.1,72.83,0,0,1,0,1,0,0
0xc8a5,1100,6.0,3,1,0.0,1,4.28,1,1,119.0,4.15,82.48,0,0,1,0,0,0,0
0xa4e5,530,4.0,3,0,3.0,1,5.95,1,1,88.0,2.3,60.23,0,0,1,0,0,0,0
0xafcc,1182,7.0,2,0,1.0,0,3.92,0,0,70.0,3.65,72.63,0,0,1,0,1,0,0
0xb86a,1254,6.0,3,0,0.0,0,5.22,0,1,119.0,4.46,66.57,0,0,1,0,0,1,0
0xc7bc,799,5.0,3,2,0.0,0,4.88,0,1,118.0,4.77,83.59,0,0,1,0,0,0,0
0x6747,694,7.0,2,1,1.0,0,6.71,0,1,108.0,3.52,75.73,0,0,1,0,1,0,0
0x8273,1095,4.0,3,0,3.0,0,5.15,0,1,102.0,2.28,43.59,0,0,1,0,1,0,0
0xbb49,589,4.0,1,1,0.0,1,6.75,0,1,85.0,4.8,87.46,0,0,1,0,0,0,0
0xb798,469,6.0,3,0,3.0,0,6.96,0,1,125.0,2.87,35.26,0,0,1,0,0,0,0
0xb885,1068,6.0,3,0,0.0,0,7.15,1,1,138.0,3.48,67.89,0,0,1,0,1,0,0
0xe60,1284,7.0,3,1,0.0,0,7.05,3,1,143.0,2.85,78.16,0,0,1,0,0,0,0
0x2fd7,1223,7.0,2,0,0.0,0,6.32,3,1,148.0,2.85,36.64,0,0,1,0,0,0,0
0x8d86,552,7.0,2,1,0.0,0,5.69,2,1,98.0,2.6,63.3,0,0,1,0,0,0,1
0x8a09,1197,7.0,2,1,0.0,0,7.9,1,1,113.0,4.13,82.67,0,0,1,0,0,0,0
0x6f0b,1226,7.0,3,1,1.0,0,8.58,0,2,123.0,3.74,76.98,0,0,1,0,0,1,0
0x760b,1294,5.0,3,1,0.0,1,6.98,1,1,134.0,3.8,78.28,0,0,1,0,0,1,0
0x9414,1127,4.0,1,2,0.0,0,7.49,0,1,90.0,4.79,87.25,0,0,1,0,0,0,0
0x68fd,742,7.0,1,2,0.0,0,6.9,0,1,161.0,4.08,77.37,0,0,1,0,1,0,0
0x55b1,729,4.0,3,0,0.0,0,5.38,0,1,100.0,4.48,82.74,0,0,1,0,0,1,0
0x365b,801,6.0,2,0,0.0,0,5.97,1,1,95.0,3.86,66.58,0,0,1,0,0,1,0
0x41b0,811,7.0,1,1,2.0,0,5.91,2,1,82.0,1.68,39.66,0,0,1,0,1,0,0
0x5f05,413,6.0,3,0,0.0,0,5.8,0,1,86.0,4.81,77.31,0,0,1,0,0,0,0
0x9ddc,903,7.0,2,1,0.0,0,5.76,0,1,87.0,4.81,73.49,0,0,1,0,0,0,0
0x734f,820,4.0,3,1,1.0,0,6.95,1,1,80.0,2.61,55.96,0,0,1,0,0,0,1
0x340a,899,5.0,2,1,1.0,1,6.33,1,1,81.0,2.93,87.86,0,0,1,0,1,0,0
0x7908,1099,5.0,2,1,0.0,1,5.49,1,1,93.0,4.17,80.52,0,0,1,0,0,0,0
0x9e2c,464,5.0,2,2,1.0,1,6.53,0,1,102.0,4.16,91.0,0,0,1,0,0,0,0
0x29aa,1178,4.0,2,1,0.0,0,7.56,0,1,159.0,4.39,85.89,0,0,1,0,0,1,0
0x9c95,1030,4.0,1,2,0.0,1,6.28,0,1,169.0,4.39,85.71,0,0,1,0,0,1,0
0xc50,610,5.0,2,1,0.0,0,6.76,0,1,132.0,4.12,84.53,0,0,1,0,1,0,0
0x4572,706,5.0,3,0,0.0,0,4.66,1,1,112.0,4.16,76.18,0,0,1,0,0,0,0
0x3d50,1043,4.0,2,1,0.0,0,1.91,0,0,89.0,4.89,76.45,0,0,1,0,0,0,0
0x267c,729,4.0,2,1,1.0,0,6.91,3,1,112.0,2.26,37.38,0,0,1,0,0,0,0
0xb9a9,605,5.0,2,0,0.0,0,7.33,1,1,95.0,3.85,68.6,0,0,1,0,0,1,0
0x626e,760,7.0,3,1,0.0,0,7.45,2,1,145.0,3.47,83.73,0,0,1,0,0,0,0
0xa27,1276,6.0,1,2,0.0,0,8.25,3,2,158.0,2.13,67.97,0,0,1,0,1,0,0
0xb4e0,1094,4.0,3,1,0.0,0,8.27,3,0,156.0,2.26,57.37,0,0,1,0,1,0,0
0x2380,644,7.0,3,0,0.0,0,7.98,1,1,168.0,4.06,72.89,0,0,1,0,0,0,0
0x544a,699,6.0,1,2,0.0,0,6.77,1,2,94.0,3.79,83.51,0,0,1,0,0,1,0
0x64b6,708,6.0,1,1,0.0,0,7.49,0,1,130.0,4.43,76.97,0,0,1,0,0,1,0
